label	prediction
0	-3.1663978099823
0	-0.55044025182724
0	-3.388753890991211
0	-1.0358705520629883
0	-0.2867744565010071
0	-1.2701449394226074
0	-2.1325786113739014
0	-2.8166215419769287
0	-3.2114439010620117
0	-0.5418884754180908
0	-4.846177577972412
0	-0.309378057718277
0	-1.7357884645462036
0	-1.5538862943649292
0	-0.9397922158241272
0	1.3017497062683105
0	-0.3306647539138794
0	-1.2711511850357056
0	-1.3755277395248413
0	-1.0366830825805664
0	-0.4982241094112396
0	2.47329044342041
0	-1.5353649854660034
0	-1.6198476552963257
1	1.7152150869369507
0	-0.14438959956169128
0	-1.7674942016601562
0	-2.3705639839172363
0	-1.9539387226104736
0	-1.6493650674819946
0	-3.346207618713379
0	-1.0928175449371338
0	-0.9949824810028076
0	-5.5955376625061035
0	0.4440017640590668
0	-0.41904911398887634
0	-5.342954158782959
0	-5.573066234588623
0	-1.1626232862472534
0	-1.59818434715271
0	-2.423863172531128
0	-3.912559986114502
0	-6.2517476081848145
0	-4.1062331199646
0	-3.3463926315307617
0	1.2931920289993286
0	-0.850971519947052
0	0.6835730075836182
1	-1.5320791006088257
0	0.015401236712932587
0	3.813690662384033
1	4.390964031219482
0	-1.6402902603149414
0	0.6627063155174255
1	0.4128616750240326
0	2.0083200931549072
0	-0.508974552154541
0	1.4750005006790161
0	0.2980607748031616
0	0.07903023809194565
0	-0.7298333048820496
0	-3.053995132446289
0	1.9363590478897095
0	0.1396593451499939
1	3.8046326637268066
0	-0.8417219519615173
1	-0.0844842866063118
0	-0.9306395053863525
0	-1.9703866243362427
0	-2.7602379322052
0	0.19869175553321838
0	-0.9126686453819275
0	-0.8789863586425781
0	-1.071241855621338
1	2.211092472076416
0	1.6057556867599487
0	-0.27247631549835205
0	-2.0500385761260986
0	-3.3808627128601074
0	-1.847733736038208
0	0.025610484182834625
0	-5.126235485076904
0	0.8830919861793518
0	-1.4558559656143188
0	-0.7480949759483337
0	-1.0366963148117065
0	-1.5140458345413208
0	-2.930119276046753
1	-1.0136475563049316
0	2.4161376953125
0	-2.362196683883667
0	1.6011064052581787
0	-2.075402021408081
1	2.3204033374786377
0	-3.9398114681243896
0	3.1638870239257812
0	-1.8230379819869995
0	-0.39286351203918457
0	-4.106927394866943
0	-2.124922275543213
0	-1.6058937311172485
0	-3.7933349609375
0	-7.218755722045898
0	-2.998898983001709
0	-1.8506039381027222
0	-0.4088645279407501
0	-0.7365581393241882
0	-2.6990585327148438
0	-3.7656772136688232
0	-1.1413589715957642
0	0.7435808777809143
0	-3.674797296524048
0	-6.6696271896362305
1	3.819681167602539
0	1.5042109489440918
0	-1.2463914155960083
0	-1.2631096839904785
0	-1.9421913623809814
0	2.4141905307769775
0	-2.41811466217041
0	0.25767752528190613
0	-0.551551342010498
0	-1.5756105184555054
0	-3.643205165863037
0	-3.6355395317077637
0	-3.2090563774108887
0	-1.0716394186019897
0	-1.5041005611419678
0	-0.6757006049156189
0	-3.353714942932129
0	-1.7991865873336792
0	2.039156198501587
0	0.7189546227455139
0	1.810926914215088
0	0.8266736268997192
0	0.8582597970962524
0	-0.7879202961921692
0	-1.163211464881897
0	-1.6655199527740479
0	1.429940104484558
0	-2.007472038269043
0	-2.281867504119873
0	-2.2726638317108154
0	-6.6605682373046875
0	0.2533814013004303
0	-6.704413890838623
0	-0.5185616612434387
0	-1.1582797765731812
1	1.156238079071045
0	-5.109981060028076
0	-1.3844144344329834
0	0.22221770882606506
0	-1.7122441530227661
0	-2.6502766609191895
0	-1.837811827659607
0	-1.9902206659317017
0	-2.013880968093872
0	-1.5357657670974731
0	-1.8105777502059937
0	-2.336198329925537
0	-0.8433346152305603
1	-1.8242369890213013
0	0.37885645031929016
0	0.24100151658058167
0	-3.646777868270874
0	0.5670492053031921
0	1.3201847076416016
0	0.7193154692649841
0	-1.754197597503662
0	-3.4973597526550293
0	-1.2784206867218018
0	-1.255666971206665
0	0.05228624492883682
1	2.216808795928955
0	-4.872406482696533
0	-0.5789092183113098
0	1.2224043607711792
0	-1.1551014184951782
0	-0.812960147857666
0	-0.3473457396030426
1	4.879816055297852
0	0.5417974591255188
0	-0.9078386425971985
0	-0.6982241272926331
0	-1.3387905359268188
0	-1.0873870849609375
0	-1.4874566793441772
0	0.8425567746162415
0	-2.0933942794799805
0	-2.1313464641571045
0	2.999539375305176
0	-1.061628818511963
0	-2.6942741870880127
0	1.6343215703964233
0	-0.00822853296995163
0	1.7309057712554932
0	-1.972962498664856
0	3.2835965156555176
0	0.16073191165924072
0	-0.09177397936582565
0	0.27457132935523987
0	-1.3133782148361206
0	-1.8964651823043823
0	-1.7107173204421997
0	0.7167894244194031
0	0.27110669016838074
1	4.9735026359558105
1	2.8104968070983887
0	-0.8288940787315369
0	-1.1589728593826294
0	-1.1734567880630493
0	-0.0950363501906395
0	1.3517942428588867
1	3.7571778297424316
0	-0.7085426449775696
0	-4.589677810668945
0	-0.9179151654243469
0	-0.29643911123275757
0	-2.610975742340088
0	1.6356793642044067
0	-6.1919355392456055
0	-2.2980570793151855
0	0.2498011291027069
0	-3.917387008666992
0	1.808436632156372
0	0.07307668775320053
1	4.850095748901367
0	-0.45093587040901184
0	-2.576232433319092
0	-1.8110040426254272
0	-1.9541150331497192
0	-0.1801474541425705
0	1.5647692680358887
0	0.0025640875101089478
0	-7.077409744262695
0	-6.966592311859131
0	0.9160266518592834
0	-0.8292941451072693
0	-2.6901392936706543
1	2.016188621520996
0	1.072447419166565
0	-0.43264588713645935
0	-1.3986910581588745
0	-7.1641340255737305
0	-2.317073345184326
0	-8.079758644104004
0	-1.0901046991348267
0	-1.698592185974121
1	1.5375217199325562
0	0.7758792042732239
0	1.4003267288208008
0	3.6350815296173096
0	-1.8259809017181396
0	-0.8353934288024902
0	-1.283465027809143
0	0.9056764245033264
0	-1.87859046459198
0	0.9539161324501038
0	-2.546891689300537
0	-2.62492036819458
0	-4.698545932769775
0	-1.0222970247268677
0	1.7259072065353394
0	-1.5712343454360962
0	-6.137471675872803
0	-0.15077124536037445
0	-1.9955345392227173
0	2.810255527496338
0	0.15130692720413208
0	0.8562385439872742
0	-5.550696849822998
0	1.6373257637023926
0	-1.4792373180389404
0	-0.05671270191669464
0	0.1362086832523346
0	-1.708314299583435
0	-1.8948787450790405
0	-1.2353140115737915
0	-0.19040098786354065
0	-2.494575023651123
0	-2.395092487335205
1	2.0208053588867188
0	0.8664300441741943
0	-1.0246995687484741
0	-2.655601978302002
0	0.37130001187324524
0	-2.1259496212005615
0	-0.5776799321174622
0	-1.3956242799758911
0	-1.6756641864776611
0	0.8332125544548035
0	-4.201784610748291
0	-8.187592506408691
0	-5.811670303344727
0	-1.1097869873046875
0	0.2852819859981537
0	0.4248880445957184
0	-1.7355670928955078
0	-5.756231784820557
0	-2.073989152908325
0	-3.793583393096924
0	-2.835926055908203
0	-1.2139334678649902
0	-1.3429961204528809
0	-1.522322177886963
0	0.8960446715354919
0	-1.3092514276504517
0	-1.579170823097229
0	-3.8630104064941406
0	-0.09366394579410553
0	-3.7639708518981934
0	-2.042320966720581
1	2.4685816764831543
0	1.6795673370361328
0	-5.038318157196045
0	1.23777437210083
0	-1.6321791410446167
0	-4.289361000061035
0	-2.1500015258789062
0	1.045190453529358
0	1.1833528280258179
0	0.44433364272117615
0	-3.285956382751465
0	1.5562704801559448
0	3.2690911293029785
0	-1.5508067607879639
0	0.1417248249053955
0	-0.20622405409812927
0	-2.9354405403137207
0	-3.3681607246398926
0	-0.7214049696922302
0	-1.541608452796936
0	-1.5467811822891235
0	-3.773784637451172
0	-2.2318060398101807
0	-5.612398624420166
0	0.6454364657402039
0	-1.1280032396316528
0	-0.07058379054069519
1	0.628289520740509
0	-4.982057094573975
0	-3.468172550201416
0	1.212741494178772
0	-1.8503929376602173
0	4.44741678237915
0	-3.078794240951538
0	3.6216936111450195
0	1.8638211488723755
1	1.582122802734375
0	-0.26431387662887573
0	0.06878986209630966
0	-1.1622880697250366
0	-0.7610781192779541
0	-1.071653962135315
0	-2.1479296684265137
0	-2.321916341781616
1	1.5827529430389404
0	-4.624589443206787
0	-6.751267910003662
0	0.8085092306137085
0	-3.3104407787323
0	0.8042019605636597
0	-2.0874998569488525
1	3.010415554046631
0	-1.1063346862792969
0	-1.440110445022583
0	-1.1492558717727661
0	-4.084112644195557
0	-2.4502878189086914
0	0.0426909402012825
0	2.052379608154297
0	-1.7066541910171509
0	-1.40896737575531
0	-1.2034608125686646
0	-1.9261630773544312
0	-2.1238675117492676
0	-1.9426506757736206
0	0.5071399211883545
1	3.996065139770508
0	-4.3152174949646
0	-7.243594646453857
0	3.7001359462738037
0	-1.7456233501434326
0	-4.979818344116211
0	-3.9470980167388916
0	-1.656060814857483
0	-1.986000895500183
0	-2.286991834640503
0	2.038743257522583
0	-0.8201525807380676
0	-0.8326218128204346
0	-1.8856991529464722
0	-1.4747315645217896
0	-2.527987003326416
0	-3.5576069355010986
0	-1.046237587928772
0	2.7308921813964844
0	-0.9029728174209595
0	-5.742663860321045
0	-5.1034393310546875
0	-1.9776599407196045
0	-1.2046836614608765
0	-4.1484785079956055
1	-1.0101737976074219
0	-5.329883098602295
1	-2.4017128944396973
0	-1.0130878686904907
0	-2.860008716583252
0	-2.8523449897766113
0	-2.1339540481567383
0	-0.5925384163856506
0	-2.104126214981079
0	-4.3282904624938965
0	-0.6627946496009827
0	0.8714463710784912
0	-1.336013674736023
0	-1.664460301399231
0	-1.9866050481796265
0	0.17883551120758057
0	-1.9310160875320435
0	-0.9636172652244568
0	-2.028636932373047
0	-0.49979397654533386
0	1.3909999132156372
0	-2.2894787788391113
0	-1.3645646572113037
0	2.33134126663208
0	-8.745772361755371
1	2.50313663482666
0	-2.2752785682678223
0	-1.3374015092849731
0	0.49924036860466003
0	-1.861078143119812
0	-3.709066152572632
0	0.42880967259407043
0	-2.926529884338379
0	-1.4857417345046997
0	-1.3575687408447266
0	-1.1392338275909424
0	-2.0256521701812744
0	-0.1242675632238388
0	-1.3729416131973267
0	-2.7360682487487793
0	-4.833073139190674
0	1.118444800376892
0	0.9705924391746521
0	0.06955795735120773
0	-2.878255605697632
0	-1.1689976453781128
0	4.437838077545166
0	-0.16574138402938843
0	-0.6560419201850891
0	1.5602672100067139
0	1.843137502670288
0	-0.9026818871498108
0	2.3059873580932617
0	-6.168848514556885
0	1.1428574323654175
0	-0.7964692711830139
0	-1.1314095258712769
0	-3.47560977935791
0	0.027623571455478668
0	-2.4727683067321777
0	-2.830130100250244
0	-2.0298736095428467
0	-0.5227466225624084
0	0.790262758731842
1	0.6286548376083374
0	-0.22875523567199707
0	-6.5219221115112305
1	2.248706340789795
0	-0.2052687108516693
0	-0.877726137638092
0	0.27906736731529236
0	-5.377521514892578
0	-3.1277360916137695
0	-0.5720141530036926
0	-3.163301467895508
0	-0.9530531764030457
0	-4.3007965087890625
0	-1.9888237714767456
0	-0.304320752620697
0	0.0008465275168418884
0	0.9471705555915833
0	-3.059805154800415
0	-2.3414087295532227
0	-1.0608861446380615
0	-3.6284124851226807
0	-3.121232509613037
0	-1.6657971143722534
0	-0.20393803715705872
0	-1.582250952720642
0	-0.6425350904464722
0	0.4215067923069
0	1.1227556467056274
0	-3.7789692878723145
0	-1.288234829902649
0	-0.13972899317741394
0	-0.3758803904056549
0	-1.0090910196304321
0	-6.100569248199463
0	-2.1476054191589355
0	-4.750144958496094
0	-0.06729037314653397
0	-5.897304058074951
0	-1.6203193664550781
0	-1.0998865365982056
0	0.9343535304069519
0	-1.561490535736084
0	-1.6781264543533325
0	-0.09727199375629425
0	-3.2734103202819824
0	0.570530354976654
0	0.8619011044502258
0	-1.2017147541046143
1	2.588285446166992
0	-2.200443744659424
0	-4.507182598114014
0	-1.2961713075637817
0	-1.721796989440918
0	-2.015756130218506
0	-0.10008156299591064
0	-2.1203413009643555
0	-1.5361889600753784
0	-2.3712329864501953
0	-4.204683780670166
0	-1.1630014181137085
0	1.300602674484253
0	-0.33554354310035706
0	-3.5446863174438477
0	-2.908200263977051
0	0.10709916800260544
0	-0.012835618108510971
0	-2.848928213119507
0	2.5331473350524902
0	0.7794753909111023
0	-9.0498046875
0	-1.322957992553711
0	-1.9221125841140747
0	-2.585888624191284
0	-0.6701959371566772
0	-0.7576343417167664
0	-1.5522323846817017
0	-1.9345847368240356
0	-3.5918972492218018
0	-0.5520772933959961
0	-2.0541586875915527
0	-4.873181343078613
0	-1.458388328552246
0	-2.4035956859588623
0	-0.8379519581794739
0	-3.296164035797119
0	0.07202642410993576
0	-0.6634197235107422
0	-2.366198778152466
0	-2.508774518966675
0	1.6210613250732422
0	-2.082735300064087
0	-1.3055026531219482
0	-0.9987393021583557
0	-1.1522917747497559
0	1.8950163125991821
0	-1.4263696670532227
1	1.0563287734985352
0	-2.252636671066284
0	-0.24462279677391052
0	-2.217848300933838
0	0.6980563998222351
0	-0.9405458569526672
0	0.8216756582260132
0	-5.432110786437988
0	-6.083479404449463
0	0.7505342364311218
0	2.546670436859131
0	-1.8066785335540771
1	2.936295747756958
0	-2.5455124378204346
0	3.341189384460449
0	-1.2647404670715332
0	-3.8232951164245605
0	0.8972276449203491
0	0.12950214743614197
0	0.7838687300682068
0	-2.116140842437744
0	0.10822617262601852
0	-1.6475825309753418
0	-1.8939749002456665
